         258         258
           0           0           0           0
  -24.8504298257674       -25.1331307444335       -25.4103637323627     
  -25.6822345489091       -25.9488469078556       -26.2103025169791     
  -26.4667011168498       -26.7181405188809       -26.9647166426413     
  -27.2065235524479       -27.4436534932486       -27.6761969258128     
  -27.9042425612401       -28.1278773948022       -28.3471867391298     
  -28.5622542567580       -28.7731619920421       -28.9799904024558     
  -29.1828183892843       -29.3817233277242       -29.5767810963998     
  -29.7680661063103       -29.9556513292157       -30.1396083254746     
  -30.3200072713429       -30.4969169857446       -30.6704049565256     
  -30.8405373661985       -31.0073791171902       -31.1709938566011     
  -31.3314440004852       -31.4887907576608       -31.6430941530603     
  -31.7944130506292       -31.9428051757808       -32.0883271374180     
  -32.2310344495285       -32.3709815523623       -32.5082218331993     
  -32.6428076467164       -32.7747903349591       -32.9042202469279     
  -33.0311467577856       -33.1556182876926       -33.2776823202789     
  -33.3973854207580       -33.5147732536903       -33.6298906004040     
  -33.7427813760779       -33.8534886464942       -33.9620546444677     
  -34.0685207859565       -34.1729276858616       -34.2753151735205     
  -34.3757223079019       -34.4741873925055       -34.5707479899743     
  -34.6654409364239       -34.7583023554950       -34.8493676721339     
  -34.9386716261063       -35.0262482852501       -35.1121310584716     
  -35.1963527084902       -35.2789453643371       -35.3599405336117     
  -35.4393691145013       -35.5172614075682       -35.5936471273086     
  -35.6685554134884       -35.7420148422596       -35.8140534370612     
  -35.8846986793098       -35.9539775188833       -36.0219163844019     
  -36.0885411933098       -36.1538773617628       -36.2179498143234     
  -36.2807829934695       -36.3424008689188       -36.4028269467726     
  -36.4620842784831       -36.5201954696470       -36.5771826886292     
  -36.6330676750196       -36.6878717479264       -36.7416158141089     
  -36.7943203759530       -36.8460055392928       -36.8966910210801     
  -36.9463961569064       -36.9951399083790       -37.0429408703547     
  -37.0898172780330       -37.1357870139127       -37.1808676146139     
  -37.2250762775677       -37.2684298675767       -37.3109449232489     
  -37.3526376633065       -37.3935239927732       -37.4336195090417     
  -37.4729395078240       -37.5114989889860       -37.5493126622700     
  -37.5863949529063       -37.6227600071157       -37.6584216975066     
  -37.6933936283667       -37.7276891408530       -37.7613213180811     
  -37.7943029901164       -37.8266467388682       -37.8583649028898     
  -37.8894695820851       -37.9199726423249       -37.9498857199730     
  -37.9792202263257       -38.0079873519650       -38.0361980710272     
  -38.0638631453896       -38.0909931287763       -38.1175983707834     
  -38.1436890208280       -38.1692750320197       -38.1943661649574     
  -38.2189719914530       -38.2431018981828       -38.2667650902684     
  -38.2899705947881       -38.3127272642207       -38.3350437798228     
  -38.3569286549401       -38.3783902382552       -38.3994367169727     
  -38.4200761199424       -38.4403163207220       -38.4601650405807     
  -38.4796298514450       -38.4987181787871       -38.5174373044573     
  -38.5357943694625       -38.5537963766898       -38.5714501935784     
  -38.5887625547390       -38.6057400645231       -38.6223891995429     
  -38.6387163111410       -38.6547276278143       -38.6704292575896     
  -38.6858271903536       -38.7009273001384       -38.7157353473617     
  -38.7302569810250       -38.7444977408678       -38.7584630594817     
  -38.7721582643822       -38.7855885800416       -38.7987591298816     
  -38.8116749382278       -38.8243409322268       -38.8367619437255     
  -38.8489427111144       -38.8608878811351       -38.8726020106534     
  -38.8840895683969       -38.8953549366605       -38.9064024129779     
  -38.9172362117607       -38.9278604659065       -38.9382792283756     
  -38.9484964737367       -38.9585160996836       -38.9683419285217     
  -38.9779777086264       -38.9874271158730       -38.9966937550388     
  -39.0057811611786       -39.0146928009729       -39.0234320740505     
  -39.0320023142855       -39.0404067910691       -39.0486487105566     
  -39.0567312168908       -39.0646573934012       -39.0724302637802     
  -39.0800527932368       -39.0875278896278       -39.0948584045667     
  -39.1020471345121       -39.1090968218338       -39.1160101558596     
  -39.1227897739012       -39.1294382622596       -39.1359581572126     
  -39.1423519459819       -39.1486220676816       -39.1547709142496     
  -39.1608008313592       -39.1667141193144       -39.1725130339271     
  -39.1781997873782       -39.1837765490608       -39.1892454464083     
  -39.1946085657059       -39.1998679528861       -39.2050256143099     
  -39.2100835175313       -39.2150435920488       -39.2199077300407     
  -39.2246777870875       -39.2293555828792       -39.2339429019101     
  -39.2384414941593       -39.2428530757579       -39.2471793296444     
  -39.2514219062060       -39.2555824239087       -39.2596624699146     
  -39.2636636006872       -39.2675873425852       -39.2714351924450     
  -39.2752086181514       -39.2789090591979       -39.2825379272356     
  -39.2860966066119       -39.2895864548982       -39.2930088034085     
  -39.2963649577065       -39.2996561981042       -39.3028837801501     
  -39.3060489351083       -39.3091528704277       -39.3121967702036     
  -39.3151817956283       -39.3181090854350       -39.3209797563315     
  -39.3237949034268       -39.3265556006482       -39.3292629011519     
  -39.3319178377237       -39.3345214231737       -39.3370746507227     
  -39.3395784943805       -39.3420339093181       -39.3444418322317     
  -39.3468031817002       -39.3491188585356       -39.3513897461265     
  -39.3536167107755       -39.3558006020290       -39.3579422530021     
  -39.3600424806955       -39.3621020863082       -39.3641218555422     
  -39.3661025589029       -39.3680449519927       -39.3699497757993     
  -24.8504298257674       -25.1331307444335       -25.4103637323627     
  -25.6822345489091       -25.9488469078556       -26.2103025169791     
  -26.4667011168498       -26.7181405188809       -26.9647166426413     
  -27.2065235524479       -27.4436534932486       -27.6761969258128     
  -27.9042425612401       -28.1278773948022       -28.3471867391298     
  -28.5622542567580       -28.7731619920421       -28.9799904024558     
  -29.1828183892843       -29.3817233277242       -29.5767810963998     
  -29.7680661063103       -29.9556513292157       -30.1396083254746     
  -30.3200072713429       -30.4969169857446       -30.6704049565256     
  -30.8405373661985       -31.0073791171902       -31.1709938566011     
  -31.3314440004852       -31.4887907576608       -31.6430941530603     
  -31.7944130506292       -31.9428051757808       -32.0883271374180     
  -32.2310344495285       -32.3709815523623       -32.5082218331993     
  -32.6428076467164       -32.7747903349591       -32.9042202469279     
  -33.0311467577856       -33.1556182876926       -33.2776823202789     
  -33.3973854207580       -33.5147732536903       -33.6298906004040     
  -33.7427813760779       -33.8534886464942       -33.9620546444677     
  -34.0685207859565       -34.1729276858616       -34.2753151735205     
  -34.3757223079019       -34.4741873925055       -34.5707479899743     
  -34.6654409364239       -34.7583023554950       -34.8493676721339     
  -34.9386716261063       -35.0262482852501       -35.1121310584716     
  -35.1963527084902       -35.2789453643371       -35.3599405336117     
  -35.4393691145013       -35.5172614075682       -35.5936471273086     
  -35.6685554134884       -35.7420148422596       -35.8140534370612     
  -35.8846986793098       -35.9539775188833       -36.0219163844019     
  -36.0885411933098       -36.1538773617628       -36.2179498143234     
  -36.2807829934695       -36.3424008689188       -36.4028269467726     
  -36.4620842784831       -36.5201954696470       -36.5771826886292     
  -36.6330676750196       -36.6878717479264       -36.7416158141089     
  -36.7943203759530       -36.8460055392928       -36.8966910210801     
  -36.9463961569064       -36.9951399083790       -37.0429408703547     
  -37.0898172780330       -37.1357870139127       -37.1808676146139     
  -37.2250762775677       -37.2684298675767       -37.3109449232489     
  -37.3526376633065       -37.3935239927732       -37.4336195090417     
  -37.4729395078240       -37.5114989889860       -37.5493126622700     
  -37.5863949529063       -37.6227600071157       -37.6584216975066     
  -37.6933936283667       -37.7276891408530       -37.7613213180811     
  -37.7943029901164       -37.8266467388682       -37.8583649028898     
  -37.8894695820851       -37.9199726423249       -37.9498857199730     
  -37.9792202263257       -38.0079873519650       -38.0361980710272     
  -38.0638631453896       -38.0909931287763       -38.1175983707834     
  -38.1436890208280       -38.1692750320197       -38.1943661649574     
  -38.2189719914530       -38.2431018981828       -38.2667650902684     
  -38.2899705947881       -38.3127272642207       -38.3350437798228     
  -38.3569286549401       -38.3783902382552       -38.3994367169727     
  -38.4200761199424       -38.4403163207220       -38.4601650405807     
  -38.4796298514450       -38.4987181787871       -38.5174373044573     
  -38.5357943694625       -38.5537963766898       -38.5714501935784     
  -38.5887625547390       -38.6057400645231       -38.6223891995429     
  -38.6387163111410       -38.6547276278143       -38.6704292575896     
  -38.6858271903536       -38.7009273001384       -38.7157353473617     
  -38.7302569810250       -38.7444977408678       -38.7584630594817     
  -38.7721582643822       -38.7855885800416       -38.7987591298816     
  -38.8116749382278       -38.8243409322268       -38.8367619437255     
  -38.8489427111144       -38.8608878811351       -38.8726020106534     
  -38.8840895683969       -38.8953549366605       -38.9064024129779     
  -38.9172362117607       -38.9278604659065       -38.9382792283756     
  -38.9484964737367       -38.9585160996836       -38.9683419285217     
  -38.9779777086264       -38.9874271158730       -38.9966937550388     
  -39.0057811611786       -39.0146928009729       -39.0234320740505     
  -39.0320023142855       -39.0404067910691       -39.0486487105566     
  -39.0567312168908       -39.0646573934012       -39.0724302637802     
